# PSI-MS controlled vocabulary: https://raw.githubusercontent.com/HUPO-PSI/psi-ms-CV/master/psi-ms.obo
# Snapshot SHA256 606cf9ffe0e201a1fb947340f71e380b8cd1a4faaef02b4137ced050d965df2d
# data-version: 4.1.261
# Only category, accession and canonical label; no definitions or file-provided text.
INSTRUMENT_MODEL	MS:1001538	BioTOF III
INSTRUMENT_MODEL	MS:1001539	UltroTOF-Q
INSTRUMENT_MODEL	MS:1001540	micrOTOF II
INSTRUMENT_MODEL	MS:1001541	maXis
INSTRUMENT_MODEL	MS:1001542	amaZon ETD
INSTRUMENT_MODEL	MS:1001543	microflex LRF
INSTRUMENT_MODEL	MS:1001544	ultrafleXtreme
INSTRUMENT_MODEL	MS:1001545	Bruker Daltonics amaZon series
INSTRUMENT_MODEL	MS:1001546	amaZon X
INSTRUMENT_MODEL	MS:1001547	Bruker Daltonics maXis series
INSTRUMENT_MODEL	MS:1001548	Bruker Daltonics solarix series
INSTRUMENT_MODEL	MS:1001549	solariX
INSTRUMENT_MODEL	MS:1001550	microflex II
INSTRUMENT_MODEL	MS:1001553	autoflex II TOF/TOF
INSTRUMENT_MODEL	MS:1001554	autoflex III TOF/TOF smartbeam
INSTRUMENT_MODEL	MS:1001555	autoflex
INSTRUMENT_MODEL	MS:1001556	Bruker Daltonics apex series
INSTRUMENT_MODEL	MS:1001742	LTQ Orbitrap Velos
INSTRUMENT_MODEL	MS:1001770	GCT Premier
INSTRUMENT_MODEL	MS:1001771	MALDI Synapt G2 HDMS
INSTRUMENT_MODEL	MS:1001772	MALDI Synapt G2 MS
INSTRUMENT_MODEL	MS:1001773	MALDI Synapt G2-S HDMS
INSTRUMENT_MODEL	MS:1001774	MALDI Synapt G2-S MS
INSTRUMENT_MODEL	MS:1001775	MALDI Synapt HDMS
INSTRUMENT_MODEL	MS:1001776	MALDI Synapt MS
INSTRUMENT_MODEL	MS:1001777	Synapt G2 HDMS
INSTRUMENT_MODEL	MS:1001778	Synapt G2 MS
INSTRUMENT_MODEL	MS:1001779	Synapt G2-S HDMS
INSTRUMENT_MODEL	MS:1001780	Synapt G2-S MS
INSTRUMENT_MODEL	MS:1001781	Synapt HDMS
INSTRUMENT_MODEL	MS:1001782	Synapt MS
INSTRUMENT_MODEL	MS:1001783	Xevo G2 Q-Tof
INSTRUMENT_MODEL	MS:1001784	Xevo G2 Tof
INSTRUMENT_MODEL	MS:1001785	Xevo Q-Tof
INSTRUMENT_MODEL	MS:1001786	3100
INSTRUMENT_MODEL	MS:1001787	Acquity SQD
INSTRUMENT_MODEL	MS:1001788	Acquity TQD
INSTRUMENT_MODEL	MS:1001789	Quattro micro GC
INSTRUMENT_MODEL	MS:1001790	Xevo TQ MS
INSTRUMENT_MODEL	MS:1001791	Xevo TQD
INSTRUMENT_MODEL	MS:1001792	Xevo TQ-S
INSTRUMENT_MODEL	MS:1001800	LECO instrument model
INSTRUMENT_MODEL	MS:1001801	Pegasus HRT
INSTRUMENT_MODEL	MS:1001802	Citius HRT
INSTRUMENT_MODEL	MS:1001803	Pegasus
INSTRUMENT_MODEL	MS:1001804	TruTOF
INSTRUMENT_MODEL	MS:1001908	ISQ
INSTRUMENT_MODEL	MS:1001909	Velos Plus
INSTRUMENT_MODEL	MS:1001910	Orbitrap Elite
INSTRUMENT_MODEL	MS:1001911	Q Exactive
INSTRUMENT_MODEL	MS:1001945	Pegasus 4D
INSTRUMENT_MODEL	MS:1002077	impact
INSTRUMENT_MODEL	MS:1002274	SQ Detector 2
INSTRUMENT_MODEL	MS:1002275	Xevo G2-S Tof
INSTRUMENT_MODEL	MS:1002276	Xevo G2-S QTof
INSTRUMENT_MODEL	MS:1002277	AutoSpec Premier
INSTRUMENT_MODEL	MS:1002278	Pegasus III
INSTRUMENT_MODEL	MS:1002279	maXis 4G
INSTRUMENT_MODEL	MS:1002280	compact
INSTRUMENT_MODEL	MS:1002293	Bruker Daltonics SCION series
INSTRUMENT_MODEL	MS:1002294	Bruker Daltonics EVOQ series
INSTRUMENT_MODEL	MS:1002295	SCION SQ
INSTRUMENT_MODEL	MS:1002296	SCION TQ
INSTRUMENT_MODEL	MS:1002297	EVOQ Elite
INSTRUMENT_MODEL	MS:1002298	EVOQ Qube
INSTRUMENT_MODEL	MS:1002299	micrOTOF-Q III
INSTRUMENT_MODEL	MS:1002300	amaZon Speed ETD
INSTRUMENT_MODEL	MS:1002301	amaZon Speed
INSTRUMENT_MODEL	MS:1002382	Shimadzu MALDI-7090
INSTRUMENT_MODEL	MS:1002416	Orbitrap Fusion
INSTRUMENT_MODEL	MS:1002417	Orbitrap Fusion ETD
INSTRUMENT_MODEL	MS:1002418	TSQ Quantiva
INSTRUMENT_MODEL	MS:1002419	TSQ Endura
INSTRUMENT_MODEL	MS:1002444	6420 Triple Quadrupole LC/MS
INSTRUMENT_MODEL	MS:1002445	6460 Triple Quadrupole LC/MS
INSTRUMENT_MODEL	MS:1002446	6490 Triple Quadrupole LC/MS
INSTRUMENT_MODEL	MS:1002523	Q Exactive HF
INSTRUMENT_MODEL	MS:1002525	TSQ 8000 Evo
INSTRUMENT_MODEL	MS:1002526	Exactive Plus
INSTRUMENT_MODEL	MS:1002533	TripleTOF 6600
INSTRUMENT_MODEL	MS:1002577	2000 QTRAP
INSTRUMENT_MODEL	MS:1002578	2500 QTRAP
INSTRUMENT_MODEL	MS:1002579	3500 QTRAP
INSTRUMENT_MODEL	MS:1002580	QTRAP 4500
INSTRUMENT_MODEL	MS:1002581	QTRAP 6500
INSTRUMENT_MODEL	MS:1002582	QTRAP 6500+
INSTRUMENT_MODEL	MS:1002583	TripleTOF 4600
INSTRUMENT_MODEL	MS:1002584	TripleTOF 5600+
INSTRUMENT_MODEL	MS:1002585	API 100
INSTRUMENT_MODEL	MS:1002586	API 100LC
INSTRUMENT_MODEL	MS:1002587	API 165
INSTRUMENT_MODEL	MS:1002588	API 300
INSTRUMENT_MODEL	MS:1002589	API 350
INSTRUMENT_MODEL	MS:1002590	API 365
INSTRUMENT_MODEL	MS:1002591	Triple Quad 3500
INSTRUMENT_MODEL	MS:1002592	Triple Quad 4500
INSTRUMENT_MODEL	MS:1002593	Triple Quad 5500
INSTRUMENT_MODEL	MS:1002594	Triple Quad 6500
INSTRUMENT_MODEL	MS:1002595	Triple Quad 6500+
INSTRUMENT_MODEL	MS:1002634	Q Exactive Plus
INSTRUMENT_MODEL	MS:1002666	impact II
INSTRUMENT_MODEL	MS:1002667	impact HD
INSTRUMENT_MODEL	MS:1002674	X500R QTOF
INSTRUMENT_MODEL	MS:1002719	Pegasus BT
INSTRUMENT_MODEL	MS:1002726	SYNAPT G2-Si
INSTRUMENT_MODEL	MS:1002727	MALDI SYNAPT G2-Si
INSTRUMENT_MODEL	MS:1002728	Vion IMS QTof
INSTRUMENT_MODEL	MS:1002729	Xevo G2-XS Tof
INSTRUMENT_MODEL	MS:1002730	Xevo TQ-XS
INSTRUMENT_MODEL	MS:1002731	Xevo TQ-S micro
INSTRUMENT_MODEL	MS:1002732	Orbitrap Fusion Lumos
INSTRUMENT_MODEL	MS:1002783	6550 iFunnel Q-TOF LC/MS
INSTRUMENT_MODEL	MS:1002784	6550A iFunnel Q-TOF LC/MS
INSTRUMENT_MODEL	MS:1002785	6520B Q-TOF LC/MS
INSTRUMENT_MODEL	MS:1002786	6530A Q-TOF LC/MS
INSTRUMENT_MODEL	MS:1002787	6530B Q-TOF LC/MS
INSTRUMENT_MODEL	MS:1002788	6538 Q-TOF LC/MS
INSTRUMENT_MODEL	MS:1002789	6540 Q-TOF LC/MS
INSTRUMENT_MODEL	MS:1002790	6542 Q-TOF LC/MS
INSTRUMENT_MODEL	MS:1002791	6545 Q-TOF LC/MS
INSTRUMENT_MODEL	MS:1002792	6560 Q-TOF LC/MS
INSTRUMENT_MODEL	MS:1002793	6570 Q-TOF LC/MS
INSTRUMENT_MODEL	MS:1002794	6120B Quadrupole LC/MS
INSTRUMENT_MODEL	MS:1002795	6150 Quadrupole LC/MS
INSTRUMENT_MODEL	MS:1002796	6224 Time-of-Flight LC/MS
INSTRUMENT_MODEL	MS:1002797	6230A Time-of-Flight LC/MS
INSTRUMENT_MODEL	MS:1002798	6230B Time-of-Flight LC/MS
INSTRUMENT_MODEL	MS:1002799	6430 Triple Quadrupole LC/MS
INSTRUMENT_MODEL	MS:1002800	6495A Triple Quadrupole LC/MS
INSTRUMENT_MODEL	MS:1002801	6495B Triple Quadrupole LC/MS
INSTRUMENT_MODEL	MS:1002802	7000A Triple Quadrupole GC/MS
INSTRUMENT_MODEL	MS:1002803	7000B Triple Quadrupole GC/MS
INSTRUMENT_MODEL	MS:1002804	7800 Quadrupole ICP-MS
INSTRUMENT_MODEL	MS:1002805	8800 Triple Quadrupole ICP-MS
INSTRUMENT_MODEL	MS:1002835	LTQ Orbitrap Classic
INSTRUMENT_MODEL	MS:1002874	TSQ Altis
INSTRUMENT_MODEL	MS:1002875	TSQ Quantis
INSTRUMENT_MODEL	MS:1002876	TSQ 9000
INSTRUMENT_MODEL	MS:1002877	Q Exactive HF-X
INSTRUMENT_MODEL	MS:1002992	Orbitrap Exploris GC-MS
INSTRUMENT_MODEL	MS:1002993	Q Exactive Focus
INSTRUMENT_MODEL	MS:1002994	Orbitrap Excedion Pro
INSTRUMENT_MODEL	MS:1002998	LCMS-9030
INSTRUMENT_MODEL	MS:1002999	LCMS-8060
INSTRUMENT_MODEL	MS:1003000	LCMS-8050
INSTRUMENT_MODEL	MS:1003001	LCMS-8045
INSTRUMENT_MODEL	MS:1003002	LCMS-8040
INSTRUMENT_MODEL	MS:1003003	LCMS-2020
INSTRUMENT_MODEL	MS:1003004	maXis II
INSTRUMENT_MODEL	MS:1003005	timsTOF Pro
INSTRUMENT_MODEL	MS:1003028	Orbitrap Exploris 480
INSTRUMENT_MODEL	MS:1003029	Orbitrap Eclipse
INSTRUMENT_MODEL	MS:1003094	Orbitrap Exploris 240
INSTRUMENT_MODEL	MS:1003095	Orbitrap Exploris 120
INSTRUMENT_MODEL	MS:1003096	Orbitrap Velos Pro
INSTRUMENT_MODEL	MS:1003112	Orbitrap ID-X
INSTRUMENT_MODEL	MS:1003122	rapifleX
INSTRUMENT_MODEL	MS:1003123	Bruker Daltonics timsTOF series
INSTRUMENT_MODEL	MS:1003124	timsTOF fleX
INSTRUMENT_MODEL	MS:1003144	Triple Quad 7500
INSTRUMENT_MODEL	MS:1003152	GCMS-QP2010SE
INSTRUMENT_MODEL	MS:1003183	Synapt XS
INSTRUMENT_MODEL	MS:1003184	SELECT SERIES Cyclic IMS
INSTRUMENT_MODEL	MS:1003185	SELECT SERIES MRT
INSTRUMENT_MODEL	MS:1003229	timsTOF
INSTRUMENT_MODEL	MS:1003230	timsTOF Pro 2
INSTRUMENT_MODEL	MS:1003231	timsTOF SCP
INSTRUMENT_MODEL	MS:1003245	Q Exactive UHMR
INSTRUMENT_MODEL	MS:1003252	Xevo G2-XS QTof
INSTRUMENT_MODEL	MS:1003292	TSQ Altis Plus
INSTRUMENT_MODEL	MS:1003293	ZenoTOF 7600
INSTRUMENT_MODEL	MS:1003356	Orbitrap Ascend
INSTRUMENT_MODEL	MS:1003378	Orbitrap Astral
INSTRUMENT_MODEL	MS:1003380	Xevo G3 QTof
INSTRUMENT_MODEL	MS:1003381	ACQUITY RDa Detector
INSTRUMENT_MODEL	MS:1003383	timsTOF Ultra
INSTRUMENT_MODEL	MS:1003395	Q Exactive GC Orbitrap
INSTRUMENT_MODEL	MS:1003397	timsTOF fleX MALDI-2
INSTRUMENT_MODEL	MS:1003404	timsTOF HT
INSTRUMENT_MODEL	MS:1003409	Stellar
INSTRUMENT_MODEL	MS:1003411	Orbitrap IQ-X
INSTRUMENT_MODEL	MS:1003412	timsTOF Ultra 2
INSTRUMENT_MODEL	MS:1003423	Orbitrap Exploris GC 240
INSTRUMENT_MODEL	MS:1003442	Orbitrap Astral Zoom
INSTRUMENT_MODEL	MS:1003443	ZenoTOF 8600
INSTRUMENT_MODEL	MS:1003444	ZenoTOF 7600+
INSTRUMENT_MODEL	MS:1003445	SCIEX 7500+
INSTRUMENT_MODEL	MS:1003449	ISQ 7000
INSTRUMENT_MODEL	MS:1003452	Ionicon Analytik instrument model
INSTRUMENT_MODEL	MS:1003453	JEOL instrument model
INSTRUMENT_MODEL	MS:1003454	IONTOF instrument model
INSTRUMENT_MODEL	MS:1003455	PerkinElmer instrument model
INSTRUMENT_MODEL	MS:1003456	TripleTOF 6600+
INSTRUMENT_MODEL	MS:1003457	Triple Quad 5500+
INSTRUMENT_MODEL	MS:1003458	Triple Quad 5500+ QTRAP Ready
INSTRUMENT_MODEL	MS:1003459	APEX-Qe
INSTRUMENT_MODEL	MS:1003460	autoflex speed TOF/TOF
INSTRUMENT_MODEL	MS:1003461	esquire 3000
INSTRUMENT_MODEL	MS:1003462	maXis impact
INSTRUMENT_MODEL	MS:1003463	maXis impact HD
INSTRUMENT_MODEL	MS:1003464	maXis 3G
INSTRUMENT_MODEL	MS:1003465	solariX XR
INSTRUMENT_MODEL	MS:1003466	amaZon SL
INSTRUMENT_MODEL	MS:1003467	EVOQ DART-TQ+
INSTRUMENT_MODEL	MS:1003468	EVOQ LC-TQ
INSTRUMENT_MODEL	MS:1003469	EVOQ GC-TQ
INSTRUMENT_MODEL	MS:1003470	Toxtyper
INSTRUMENT_MODEL	MS:1003471	impact II VIP
INSTRUMENT_MODEL	MS:1003472	ecTOF
INSTRUMENT_MODEL	MS:1003473	autoflex maX
INSTRUMENT_MODEL	MS:1003474	rapifleX MALDI PharmaPulse
INSTRUMENT_MODEL	MS:1003475	smartfleX
INSTRUMENT_MODEL	MS:1003476	neofleX
INSTRUMENT_MODEL	MS:1003477	MALDI Biotyper
INSTRUMENT_MODEL	MS:1003478	scimaX
INSTRUMENT_MODEL	MS:1003479	timsMetabo
INSTRUMENT_MODEL	MS:1003480	timsUltra AIP
INSTRUMENT_MODEL	MS:1003481	timsOmni
INSTRUMENT_MODEL	MS:1003482	timsTOF MALDI PharmaPulse
INSTRUMENT_MODEL	MS:1003483	4000 GC/MS
INSTRUMENT_MODEL	MS:1003484	210-MS GC/MS Ion Trap
INSTRUMENT_MODEL	MS:1003485	LCMS-8030
INSTRUMENT_MODEL	MS:1003486	LCMS-8030 Plus
INSTRUMENT_MODEL	MS:1003487	GCMS-QP2010 Plus
INSTRUMENT_MODEL	MS:1003488	LCMS-8060NX
INSTRUMENT_MODEL	MS:1003489	GCMS-TQ8050NX
INSTRUMENT_MODEL	MS:1003490	GCMS-TQ8040NX
INSTRUMENT_MODEL	MS:1003491	GCMS-TQ8040
INSTRUMENT_MODEL	MS:1003492	GCMS-QP5000
INSTRUMENT_MODEL	MS:1003493	GCMS-QP2020
INSTRUMENT_MODEL	MS:1003494	GCMS-QP2010 Ultra
INSTRUMENT_MODEL	MS:1003495	Velos Pro
INSTRUMENT_MODEL	MS:1003496	MALDI LTQ Orbitrap XL
INSTRUMENT_MODEL	MS:1003497	MALDI LTQ Orbitrap Discovery
INSTRUMENT_MODEL	MS:1003498	TSQ Quantum Access MAX
INSTRUMENT_MODEL	MS:1003499	LTQ Orbitrap Velos/ETD
INSTRUMENT_MODEL	MS:1003500	ISQ LT
INSTRUMENT_MODEL	MS:1003501	ITQ
INSTRUMENT_MODEL	MS:1003502	TSQ Quantum XLS
INSTRUMENT_MODEL	MS:1003503	TSQ 8000
INSTRUMENT_MODEL	MS:1003504	DeltaPlus IRMS
INSTRUMENT_MODEL	MS:1003505	ACQUITY QDa
INSTRUMENT_MODEL	MS:1003506	LCT Premier
INSTRUMENT_MODEL	MS:1003507	Quattro Premier XE
INSTRUMENT_MODEL	MS:1003508	Synapt G1 HDMS
INSTRUMENT_MODEL	MS:1003509	Synapt G2-Si HDMS
INSTRUMENT_MODEL	MS:1003510	Synapt G1
